Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	-0.0308968622	-0.0308968622	-0.0308968622	-0.0308968622	0	0	0	0	0	0	3
2	2	0	0.05	0.0778445067	0.0234738223	-0.0308968622	0.0778445067	0.0543706844	0	0	0	0	0	3
3	2	0	0.075	-0.01056911	0.0121261782	-0.0308968622	0.0778445067	0.0543706844	0	0	0	0	0	3
4	2	0	0.1	-0.00172228905	0.00866406137	-0.0308968622	0.0778445067	0.0543706844	0	0	0	0	0	3
5	3	0	0.125	0.0113204792	0.00919534494	-0.0308968622	0.0778445067	0.0543706844	0	0	0	0	0	3
6	3	0	0.15	0.0116578257	0.00960575839	-0.0308968622	0.0778445067	0.0543706844	0	0	0	0	0	3
7	3	0	0.175	0.000477019063	0.00830165277	-0.0308968622	0.0778445067	0.0543706844	0	0	0	0	0	3
8	3	0	0.2	0.00806177626	0.00827166821	-0.0308968622	0.0778445067	0.0543706844	0	0	0	0	0	3
9	4	0	0.225	0.00315333672	0.00770296471	-0.0308968622	0.0778445067	0.0543706844	0	0	0	0	0	3
10	4	0	0.25	0.00745619381	0.00767828762	-0.0308968622	0.0778445067	0.0543706844	0	0	0	0	0	3
11	4	0	0.275	-0.0298679824	0.00426499035	-0.0308968622	0.0778445067	0.0543706844	0	0	0	0	0	3
12	4	0	0.3	-0.0635236895	-0.0013840663	-0.0635236895	0.0778445067	0.0543706844	0	0	0	0	0	3
13	4	0	0.325	-0.146361418	-0.0125361703	-0.146361418	0.0778445067	0.0543706844	0	0	0	0	0	3
14	5	0	0.35	-0.214509493	-0.0269628362	-0.214509493	0.0778445067	0.0543706844	0	0	0	0	0	3
15	5	0	0.375	-0.330647553	-0.047208484	-0.330647553	0.0778445067	0.0706823063	0	0	0	0	0	3
16	5	0	0.4	-0.43945907	-0.0717241456	-0.43945907	0.0778445067	0.0951979679	0	0	0	0	0	3
17	5	0	0.425	-0.510300918	-0.0975227793	-0.510300918	0.0778445067	0.120996602	0	0	0	0	0	3
18	6	0	0.45	-0.651764872	-0.128314007	-0.651764872	0.0778445067	0.151787829	0	0	0	0	0	3
19	6	0	0.475	-0.726659245	-0.159805861	-0.726659245	0.0778445067	0.183279684	0	0	0	0	0	3
20	6	0	0.5	-0.770686493	-0.190349893	-0.770686493	0.0778445067	0.213823715	0	0	0	0	0	3
