Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	-0.132753288	-0.132753288	-0.132753288	-0.132753288	0	0	0	0	0	0	3
2	1	0	0.05	0.1768837	0.022065206	-0.132753288	0.1768837	0.154818494	0	0	0	0	0	3
3	1	0	0.075	0.0602987803	0.0348097308	-0.132753288	0.1768837	0.167563019	0	0	0	0	0	3
4	1	0	0.1	-0.00541299335	0.0247540498	-0.132753288	0.1768837	0.167563019	0	0	0	0	0	3
5	2	0	0.125	-0.0293513918	0.0139329614	-0.132753288	0.1768837	0.167563019	0	0	0	0	0	3
6	2	0	0.15	-0.0296840836	0.00666345393	-0.132753288	0.1768837	0.167563019	0	0	0	0	0	3
7	2	0	0.175	-0.0352552375	0.000675069436	-0.132753288	0.1768837	0.167563019	0	0	0	0	0	3
8	2	0	0.2	-0.00778724897	-0.000382720364	-0.132753288	0.1768837	0.167563019	0	0	0	0	0	3
9	2	0	0.225	-0.0167809425	-0.00220474504	-0.132753288	0.1768837	0.167563019	0	0	0	0	0	3
10	3	0	0.25	-0.00334725233	-0.00231899577	-0.132753288	0.1768837	0.167563019	0	0	0	0	0	3
11	3	0	0.275	-0.131489867	-0.0140618023	-0.132753288	0.1768837	0.167563019	0	0	0	0	0	3
12	3	0	0.3	-0.381642053	-0.0446934898	-0.381642053	0.1768837	0.167563019	0	0	0	0	0	3
13	3	0	0.325	-1.13166015	-0.12830631	-1.13166015	0.1768837	0.167563019	0	0	0	0	0	3
14	3	0	0.35	-2.39713732	-0.290365668	-2.39713732	0.1768837	0.325175399	0	0	0	0	0	3
15	4	0	0.375	-4.06896187	-0.542272081	-4.06896187	0.1768837	0.577081812	0	0	0	0	0	3
16	4	0	0.4	-5.90690421	-0.877561589	-5.90690421	0.1768837	0.91237132	0	0	0	0	0	3
17	4	0	0.425	-8.44310472	-1.32259354	-8.44310472	0.1768837	1.35740327	0	0	0	0	0	3
18	4	0	0.45	-11.3299759	-1.87855922	-11.3299759	0.1768837	1.91336895	0	0	0	0	0	3
19	5	0	0.475	-14.0789527	-2.5206852	-14.0789527	0.1768837	2.55549493	0	0	0	0	0	3
20	5	0	0.5	-16.3510661	-3.21220424	-16.3510661	0.1768837	3.24701397	0	0	0	0	0	3
21	5	0	0.525	-17.8042084	-4.095777	-17.8042084	0.1768837	4.13058673	0	0	0	0	0	3
22	5	0	0.55	-19.0324319	-5.05624278	-19.0324319	0.0602987803	5.09105251	0	0	0	0	0	3
23	5	0	0.575	-20.6146874	-6.08999209	-20.6146874	-0.00334725233	6.11474614	0	0	0	0	0	3
24	6	0	0.6	-21.6262249	-7.17103269	-21.6262249	-0.00334725233	7.18496565	0	0	0	0	0	3
25	6	0	0.625	-22.3553329	-8.28733176	-22.3553329	-0.00334725233	8.29399522	0	0	0	0	0	3
26	6	0	0.65	-22.776147	-9.42465491	-22.776147	-0.00334725233	9.42532998	0	0	0	0	0	3
