Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	-0.377124526	-0.377124526	-0.377124526	-0.377124526	0	0	0	0	0	0	3
2	1	0	0.05	0.502202172	0.0625388229	-0.377124526	0.502202172	0.439663349	0	0	0	0	0	3
3	1	0	0.075	0.148650377	0.0912426743	-0.377124526	0.502202172	0.4683672	0	0	0	0	0	3
4	1	0	0.1	-0.0392098748	0.058629537	-0.377124526	0.502202172	0.4683672	0	0	0	0	0	3
5	2	0	0.125	-0.0698450772	0.0329346142	-0.377124526	0.502202172	0.4683672	0	0	0	0	0	3
6	2	0	0.15	-0.0767873953	0.0146476126	-0.377124526	0.502202172	0.4683672	0	0	0	0	0	3
7	2	0	0.175	-0.0940267007	-0.000877289302	-0.377124526	0.502202172	0.4683672	0	0	0	0	0	3
8	2	0	0.2	-0.019775359	-0.00323954802	-0.377124526	0.502202172	0.4683672	0	0	0	0	0	3
9	2	0	0.225	-0.0461757953	-0.00801024216	-0.377124526	0.502202172	0.4683672	0	0	0	0	0	3
10	3	0	0.25	-0.0139817339	-0.00860739134	-0.377124526	0.502202172	0.4683672	0	0	0	0	0	3
11	3	0	0.275	-0.369230098	-0.0413912738	-0.377124526	0.502202172	0.4683672	0	0	0	0	0	3
12	3	0	0.3	-1.00141606	-0.121393339	-1.00141606	0.502202172	0.4683672	0	0	0	0	0	3
13	3	0	0.325	-3.08181361	-0.349117976	-3.08181361	0.502202172	0.4683672	0	0	0	0	0	3
14	3	0	0.35	-6.55320412	-0.792266986	-6.55320412	0.502202172	0.88350966	0	0	0	0	0	3
15	4	0	0.375	-11.2466278	-1.48922437	-11.2466278	0.502202172	1.58046705	0	0	0	0	0	3
16	4	0	0.4	-16.2614061	-2.41248573	-16.2614061	0.502202172	2.5037284	0	0	0	0	0	3
17	4	0	0.425	-23.3085836	-3.64166796	-23.3085836	0.502202172	3.73291063	0	0	0	0	0	3
18	4	0	0.45	-31.3935925	-5.18344154	-31.3935925	0.502202172	5.27468422	0	0	0	0	0	3
19	5	0	0.475	-39.0044577	-6.96349503	-39.0044577	0.502202172	7.0547377	0	0	0	0	0	3
20	5	0	0.5	-45.4878122	-8.88971088	-45.4878122	0.502202172	8.98095356	0	0	0	0	0	3
21	5	0	0.525	-49.469499	-11.3443296	-49.469499	0.502202172	11.4355723	0	0	0	0	0	3
22	5	0	0.55	-53.2365885	-14.0312691	-53.2365885	0.148650377	14.1225118	0	0	0	0	0	3
23	5	0	0.575	-57.5867267	-16.918038	-57.5867267	-0.0139817339	16.9766675	0	0	0	0	0	3
24	6	0	0.6	-60.4399797	-19.9380765	-60.4399797	-0.0139817339	19.9710111	0	0	0	0	0	3
25	6	0	0.625	-62.950815	-23.082125	-62.950815	-0.0139817339	23.0967726	0	0	0	0	0	3
26	6	0	0.65	-64.2789054	-26.2922309	-64.2789054	-0.0139817339	26.2913536	0	0	0	0	0	3
27	7	0	0.675	-64.5848832	-29.5167737	-64.5848832	-0.0139817339	29.5135342	0	0	0	0	0	3
28	7	0	0.7	-65.1819639	-32.7748831	-65.1819639	-0.0139817339	32.7668729	0	0	0	0	0	3
29	7	0	0.725	-64.6807794	-36.0066133	-65.1819639	-0.0139817339	35.9980059	0	0	0	0	0	3
30	7	0	0.75	-65.273058	-39.2695671	-65.273058	-0.369230098	39.2281759	0	0	0	0	0	3
31	7	0	0.775	-64.718501	-42.4870307	-65.273058	-1.00141606	42.3656373	0	0	0	0	0	3
32	8	0	0.8	-64.7384495	-45.6738823	-65.273058	-3.08181361	45.3247644	0	0	0	0	0	3
33	8	0	0.825	-64.3081086	-48.7351971	-65.273058	-6.55320412	47.9429301	0	0	0	0	0	3
34	8	0	0.85	-63.8973425	-51.602404	-65.273058	-11.2466278	50.1131796	0	0	0	0	0	3
35	9	0	0.875	-63.8104279	-54.230594	-65.273058	-16.2614061	49.011652	0	0	0	0	0	3
36	9	0	0.9	-63.9679211	-56.6159198	-65.273058	-23.3085836	41.9644744	0	0	0	0	0	3
37	9	0	0.925	-63.6137386	-58.6311775	-65.273058	-31.3935925	33.8794655	0	0	0	0	0	3
38	9	0	0.95	-63.9059002	-60.2567929	-65.273058	-39.0044577	26.2686003	0	0	0	0	0	3
39	9	0	0.975	-64.1519031	-61.5141652	-65.273058	-45.4878122	19.7852459	0	0	0	0	0	3
40	10	0	1	-64.1332964	-62.4464394	-65.273058	-49.469499	15.803559	9.81325626	62	0	0	0	3
41	10	0	1.025	-64.1035045	-63.1781397	-65.273058	-53.2365885	12.0364696	9.81325626	81.5	0	0	0	3
42	10	0	1.05	-64.0673077	-63.7196756	-65.273058	-57.5867267	7.68633132	9.81325626	100	0	0	0	3
43	10	0	1.075	-64.2384879	-64.0522637	-65.273058	-60.4399797	4.83307833	9.81325626	100	0	0	0	3
44	11	0	1.1	-64.4046865	-64.0690457	-65.273058	-60.4399797	4.83307833	9.81325626	100	0	0	0	3
45	11	0	1.125	-64.3349183	-64.254519	-65.273058	-62.950815	2.32224301	9.81325626	100	0	0	0	3
46	11	0	1.15	-64.3300535	-64.320197	-65.273058	-63.6137386	1.65931945	9.81325626	100	0	0	0	3
47	12	0	1.175	-64.3738344	-64.3247174	-65.273058	-63.6137386	1.65931945	9.81325626	100	0	0	0	3
48	12	0	1.2	-64.3771772	-64.3148267	-65.273058	-63.6137386	1.65931945	9.81325626	100	0	0	0	3
49	12	0	1.225	-64.2522581	-64.270555	-65.273058	-63.6137386	1.65931945	9.81325626	100	0	0	0	3
50	13	0	1.25	-64.2416963	-64.2496463	-65.273058	-63.6137386	1.65931945	9.81325626	100	0	0	0	3
51	13	0	1.275	-64.2667322	-64.201726	-64.7384495	-63.6137386	1.12471087	9.81325626	100	0	0	0	3
52	13	0	1.3	-64.3795054	-64.1855833	-64.7384495	-63.6137386	1.12471087	9.81325626	100	0	0	0	3
53	13	0	1.325	-64.408772	-64.1698844	-64.408772	-63.6137386	0.795033425	9.81325626	100	0	0	0	3
54	14	0	1.35	-64.4901661	-64.1785538	-64.4901661	-63.6137386	0.876427472	9.81325626	100	0	0	0	3
55	14	0	1.375	-64.4560035	-64.2051567	-64.4901661	-63.6137386	0.876427472	9.81325626	100	0	0	0	3
56	14	0	1.4	-64.4329623	-64.2348012	-64.4901661	-63.6137386	0.876427472	9.81325626	100	0	0	0	3
57	15	0	1.425	-64.280093	-64.2496665	-64.4901661	-63.6137386	0.876427472	9.81325626	100	0	0	0	3
58	15	0	1.45	-64.2876387	-64.281757	-64.4901661	-63.9059002	0.58426591	9.81325626	100	0	0	0	3
59	15	0	1.475	-64.3403495	-64.3024451	-64.4901661	-64.0673077	0.422858352	9.81325626	100	0	0	0	3
60	16	0	1.5	-64.3317424	-64.3110089	-64.4901661	-64.0673077	0.422858352	9.81325626	100	0	0	0	3
61	16	0	1.525	-64.3517158	-64.3214098	-64.4901661	-64.0673077	0.422858352	9.81325626	100	0	0	0	3
62	16	0	1.55	-64.3992886	-64.3354947	-64.4901661	-64.0673077	0.422858352	9.81325626	100	0	0	0	3
63	16	0	1.575	-64.4124631	-64.3519307	-64.4901661	-64.2384879	0.251678184	9.81325626	100	0	0	0	3
64	17	0	1.6	-64.4094898	-64.3600737	-64.4901661	-64.2416963	0.248469792	9.81325626	100	0	0	0	3
65	17	0	1.625	-64.3284263	-64.3564422	-64.4901661	-64.2416963	0.19018925	9.81325626	100	0	0	0	3
