Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	-0.226628614	-0.226628614	-0.226628614	-0.226628614	0	0	0	0	0	0	3
2	2	0	0.05	0.235097176	0.00423428115	-0.226628614	0.235097176	0.230862895	0	0	0	0	0	3
3	2	0	0.075	-0.075745311	-0.0224255829	-0.226628614	0.235097176	0.230862895	0	0	0	0	0	3
4	2	0	0.1	0.0110782721	-0.0140496192	-0.226628614	0.235097176	0.230862895	0	0	0	0	0	3
5	2	0	0.125	0.0661609559	0.00199249586	-0.226628614	0.235097176	0.230862895	0	0	0	0	0	3
6	3	0	0.15	0.0135663928	0.00392147867	-0.226628614	0.235097176	0.230862895	0	0	0	0	0	3
7	3	0	0.175	0.0107297378	0.00489408712	-0.226628614	0.235097176	0.231522701	0	0	0	0	0	3
8	3	0	0.2	-0.0324956879	0.000220365248	-0.226628614	0.235097176	0.231522701	0	0	0	0	0	3
9	4	0	0.225	-0.0250451964	-0.00258691938	-0.226628614	0.235097176	0.231522701	0	0	0	0	0	3
10	4	0	0.25	-0.0728959651	-0.00961782396	-0.226628614	0.235097176	0.231522701	0	0	0	0	0	3
11	5	0	0.275	-0.122927062	-0.0199186638	-0.226628614	0.235097176	0.231522701	0	0	0	0	0	3
12	5	0	0.3	-0.364909827	-0.0486679274	-0.364909827	0.235097176	0.231522701	0	0	0	0	0	3
13	5	0	0.325	-0.731620527	-0.101202743	-0.731620527	0.235097176	0.231522701	0	0	0	0	0	3
14	6	0	0.35	-1.41012505	-0.194697193	-1.41012505	0.235097176	0.231522701	0	0	0	0	0	3
15	6	0	0.375	-2.31752961	-0.336219354	-2.31752961	0.235097176	0.341113441	0	0	0	0	0	3
16	6	0	0.4	-3.77722153	-0.551281991	-3.77722153	0.235097176	0.556176078	0	0	0	0	0	3
17	7	0	0.425	-6.30380294	-0.889665576	-6.30380294	0.235097176	0.894559663	0	0	0	0	0	3
18	7	0	0.45	-10.107186	-1.40175004	-10.107186	0.235097176	1.40664413	0	0	0	0	0	3
19	7	0	0.475	-14.6453149	-2.09877977	-14.6453149	0.235097176	2.10367386	0	0	0	0	0	3
20	8	0	0.5	-20.0677085	-2.99722621	-20.0677085	0.235097176	3.0021203	0	0	0	0	0	3
21	8	0	0.525	-24.4117964	-4.2064846	-24.4117964	0.235097176	4.21137868	0	0	0	0	0	3
22	8	0	0.55	-29.6515634	-5.70081763	-29.6515634	0.0661609559	5.70571171	0	0	0	0	0	3
23	9	0	0.575	-34.7816978	-7.43611525	-34.7816978	0.0661609559	7.44100934	0	0	0	0	0	3
24	9	0	0.6	-40.0122861	-9.43728347	-40.0122861	0.0661609559	9.44217756	0	0	0	0	0	3
25	9	0	0.625	-44.2257896	-11.651881	-44.2257896	0.0135663928	11.6567751	0	0	0	0	0	3
26	11	0	0.65	-47.0223125	-14.0036749	-47.0223125	0.0107297378	14.008569	0	0	0	0	0	3
27	11	0	0.675	-49.2133021	-16.4648765	-49.2133021	-0.0250451964	16.4650969	0	0	0	0	0	3
28	12	0	0.7	-51.2225021	-19.0243769	-51.2225021	-0.0250451964	19.0217899	0	0	0	0	0	3
29	12	0	0.725	-52.7271862	-21.6594839	-52.7271862	-0.0728959651	21.6498661	0	0	0	0	0	3
30	12	0	0.75	-54.0518359	-24.3584309	-54.0518359	-0.122927062	24.3385122	0	0	0	0	0	3
31	13	0	0.775	-54.3639312	-27.0704811	-54.3639312	-0.364909827	27.0218132	0	0	0	0	0	3
32	13	0	0.8	-55.1928985	-29.8118805	-55.1928985	-0.731620527	29.7106778	0	0	0	0	0	3
33	14	0	0.825	-55.4189159	-32.5462453	-55.4189159	-1.41012505	32.3515481	0	0	0	0	0	3
34	14	0	0.85	-56.1642969	-35.2839539	-56.1642969	-2.31752961	34.9477345	0	0	0	0	0	3
35	14	0	0.875	-55.9928649	-37.9677207	-56.1642969	-3.77722153	37.4164387	0	0	0	0	0	3
36	15	0	0.9	-56.6614031	-40.6119297	-56.6614031	-6.30380294	39.7222642	0	0	0	0	0	3
37	15	0	0.925	-56.39834	-43.1166566	-56.6614031	-10.107186	41.7149066	0	0	0	0	0	3
38	15	0	0.95	-56.9392473	-45.4582597	-56.9392473	-14.6453149	42.2939324	0	0	0	0	0	3
39	16	0	0.975	-56.7277091	-47.5623794	-56.9392473	-20.0677085	36.8715388	0	0	0	0	0	3
40	16	0	1	-57.0414097	-49.4110644	-57.0414097	-24.4117964	32.6296134	8.56613561	26.2	0	0	0	3
41	16	0	1.025	-56.8240194	-51.0316756	-57.0414097	-29.6515634	27.3898463	8.56613561	31.2	0	0	0	3
42	17	0	1.05	-57.0751152	-52.4028532	-57.0751152	-34.7816978	22.2934175	8.56866352	38.4	0	0	0	3
43	17	0	1.075	-56.9662539	-53.512081	-57.0751152	-40.0122861	17.0628291	8.56950615	50.2	0	0	0	3
44	18	0	1.1	-57.3578161	-53.6952112	-57.3578161	-40.0122861	17.34553	8.58052876	49.4	0	0	0	3
45	18	0	1.125	-56.9990156	-54.5041031	-57.3578161	-44.2257896	13.1320265	8.58556448	65.3	0	0	0	3
46	19	0	1.15	-57.4819487	-55.1353488	-57.4819487	-47.0223125	10.4596362	8.59202494	82.1	0	0	0	3
47	19	0	1.175	-57.2476902	-55.6222715	-57.4819487	-49.2133021	8.26864666	8.59657878	100	0	0	0	3
