Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0	0.025	23.3488243	23.3488243	23.3488243	23.3488243	0	0	0	0	0	0	3
2	3	0	0.05	23.3982197	23.373522	23.3488243	23.3982197	0.0246976784	0	0	0	0	0	3
3	3	0	0.075	23.4261354	23.3910598	23.3488243	23.4261354	0.0422354859	0	0	0	0	0	3
4	3	0	0.1	23.4395449	23.4031811	23.3488243	23.4395449	0.0543567619	0	0	0	0	0	3
5	3	0	0.125	23.4390872	23.4103623	23.3488243	23.4395449	0.0615379807	0	0	0	0	0	3
6	4	0	0.15	23.4335858	23.4142329	23.3488243	23.4395449	0.0654085605	0	0	0	0	0	3
7	4	0	0.175	23.4264417	23.415977	23.3488243	23.4395449	0.0671526773	0	0	0	0	0	3
8	4	0	0.2	23.4184539	23.4162866	23.3488243	23.4395449	0.0674622915	0	0	0	0	0	3
9	4	0	0.225	23.4088936	23.4154652	23.3488243	23.4395449	0.0674622915	0	0	0	0	0	3
10	5	0	0.25	23.3982848	23.4137471	23.3488243	23.4395449	0.0674622915	0	0	0	0	0	3
11	5	0	0.275	23.3875574	23.4113662	23.3488243	23.4395449	0.0674622915	0	0	0	0	0	3
12	5	0	0.3	23.3750751	23.408342	23.3488243	23.4395449	0.0674622915	0	0	0	0	0	3
13	5	0	0.325	23.3636273	23.4049024	23.3488243	23.4395449	0.0674622915	0	0	0	0	0	3
14	5	0	0.35	23.3554305	23.4013687	23.3488243	23.4395449	0.0674622915	0	0	0	0	0	3
15	6	0	0.375	23.3493672	23.3979019	23.3488243	23.4395449	0.0674622915	0	0	0	0	0	3
16	6	0	0.4	23.3455996	23.394633	23.3455996	23.4395449	0.0674622915	0	0	0	0	0	3
17	6	0	0.425	23.3434491	23.3916222	23.3434491	23.4395449	0.0674622915	0	0	0	0	0	3
18	6	0	0.45	23.3441224	23.3889833	23.3434491	23.4395449	0.0674622915	0	0	0	0	0	3
19	7	0	0.475	23.3453164	23.3866851	23.3434491	23.4395449	0.0674622915	0	0	0	0	0	3
20	7	0	0.5	23.3418958	23.3844456	23.3418958	23.4395449	0.0674622915	0	0	0	0	0	3
21	7	0	0.525	23.3348539	23.3837471	23.3348539	23.4395449	0.0427646131	0	0	0	0	0	3
22	7	0	0.55	23.3126818	23.3794702	23.3126818	23.4395449	0.036816413	0	0	0	0	0	3
23	8	0	0.575	23.2230258	23.3693147	23.2230258	23.4395449	0.0469718954	0	0	0	0	0	3
24	8	0	0.6	22.9770019	23.3461876	22.9770019	23.4390872	0.0700990452	0	0	0	0	0	3
25	8	0	0.625	22.2259893	23.2855327	22.2259893	23.4335858	0.130753941	0	0	0	0	0	3
26	8	0	0.65	20.5695272	23.1423297	20.5695272	23.4264417	0.273956872	0	0	0	0	0	3
27	9	0	0.675	16.9057263	22.816294	16.9057263	23.4184539	0.599992643	0	0	0	0	0	3
28	9	0	0.7	12.9447733	22.2926099	12.9447733	23.4088936	1.12285523	0	0	0	0	0	3
29	9	0	0.725	9.63465469	21.603898	9.63465469	23.3982848	1.80984915	0	0	0	0	0	3
30	9	0	0.75	7.28593723	20.7982806	7.28593723	23.3875574	2.61308564	0	0	0	0	0	3
31	10	0	0.775	5.77302459	19.917554	5.77302459	23.3750751	3.49078802	0	0	0	0	0	3
32	10	0	0.8	4.75036184	18.9863183	4.75036184	23.3636273	4.4185841	0	0	0	0	0	3
33	10	0	0.825	4.30685781	18.0334798	4.30685781	23.3554305	5.36788887	0	0	0	0	0	3
34	11	0	0.85	4.12965233	17.0721909	4.12965233	23.3493672	6.32571101	0	0	0	0	0	3
35	11	0	0.875	4.04821948	16.1071335	4.04821948	23.3455996	7.2874995	0	0	0	0	0	3
36	11	0	0.9	4.01670484	15.1406888	4.01670484	23.3453164	8.25093342	0	0	0	0	0	3
37	11	0	0.925	3.99119549	14.1730761	3.99119549	23.3453164	9.21590722	0	0	0	0	0	3
38	12	0	0.95	3.97235929	13.204488	3.97235929	23.3453164	10.1821971	0	0	0	0	0	3
39	12	0	0.975	3.95782316	12.2351133	3.95782316	23.3418958	11.1493323	0	0	0	0	0	3
40	12	0	1	3.95203771	11.2656204	3.95203771	23.3348539	12.1181267	2.92312608	0	0	0	0	3
41	12	0	1.025	3.92811363	10.2952834	3.92811363	23.3126818	13.0841868	2.92671469	0	0	0	0	3
42	13	0	1.05	3.92454474	9.32587652	3.92454474	23.2230258	14.0434382	2.92698236	0	0	0	0	3
43	13	0	1.075	3.9126451	8.36035749	3.9126451	22.9770019	14.9858301	2.92766656	0	0	0	0	3
44	13	0	1.1	3.92499681	8.14914984	3.9126451	22.9770019	15.1970377	2.9279915	0	0	0	0	3
45	13	0	1.125	3.91446652	7.24141006	3.9126451	22.2259893	16.0441226	2.92802142	0	0	0	0	3
46	14	0	1.15	3.91714792	6.36956047	3.9126451	20.5695272	16.6568821	2.92804137	0	0	0	0	3
47	14	0	1.175	3.91711111	5.57658828	3.9126451	16.9057263	12.9930812	2.92790253	0	0	0	0	3
48	14	0	1.2	3.91540872	4.95800173	3.9126451	12.9447733	9.03212815	2.92764863	0	0	0	0	3
