Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
1	1	0	0.025	101350.17	101350.17	101350.17	101350.17	0	0	0	9721.66	0	0	3
2	1	0	0.05	101320.729	101335.45	101320.729	101350.17	14.7202176	0	0	7961.04	0	0	3
3	1	0	0.075	101339.926	101336.942	101320.729	101350.17	14.7202176	0	0	5390.36	0	0	3
4	2	0	0.1	101330.544	101335.342	101320.729	101350.17	14.8275202	0	0	1707.02	0	0	3
5	2	0	0.125	101324.622	101333.198	101320.729	101350.17	16.9715995	0	0	1544.33	0	0	3
6	2	0	0.15	101325.247	101331.873	101320.729	101350.17	18.2967336	0	0	948.144	0	0	3
7	2	0	0.175	101328.249	101331.355	101320.729	101350.17	18.8144045	0	0	652.817	0	0	3
8	3	0	0.2	101324.798	101330.536	101320.729	101350.17	19.6340914	0	0	342.195	0	0	3
9	3	0	0.225	101327.493	101330.198	101320.729	101350.17	19.9721378	0	0	221.562	0	0	3
10	3	0	0.25	101324.986	101329.676	101320.729	101350.17	20.4932807	0	0	233.079	0	0	3
11	3	0	0.275	101351.635	101331.673	101320.729	101351.635	20.4932807	0	0	231.666	0	0	3
12	4	0	0.3	101376.599	101335.417	101320.729	101376.599	20.4932807	0	0	192.531	0	0	3
13	4	0	0.325	101460.989	101345.076	101320.729	101460.989	20.4932807	0	0	210.425	0	0	3
14	4	0	0.35	101540.004	101358.999	101320.729	101540.004	29.3229702	0	0	266.819	0	0	3
15	4	0	0.375	101657.912	101378.927	101320.729	101657.912	49.2504721	0	0	382.162	0	0	3
16	5	0	0.4	101750.266	101402.136	101320.729	101750.266	72.4591378	0	0	470.056	0	0	3
17	5	0	0.425	101872.797	101429.822	101320.729	101872.797	100.145118	0	0	607.77	0	0	3
18	5	0	0.45	102003.341	101461.684	101320.729	102003.341	132.007323	0	0	743.291	0	0	3
19	5	0	0.475	102128.207	101496.764	101320.729	102128.207	167.087468	0	0	943.158	0	0	3
20	5	0	0.5	102223.079	101533.08	101320.729	102223.079	203.403206	0	0	1119.02	0	0	3
21	6	0	0.525	102273.546	101579.248	101320.729	102273.546	249.572009	0	0	1225.99	0	0	3
22	6	0	0.55	102329.651	101629.695	101324.622	102329.651	300.018088	0	0	1339.79	0	0	3
23	6	0	0.575	102379.781	101681.687	101324.622	102379.781	352.010851	0	0	1451.19	0	0	3
24	6	0	0.6	102428.166	101736.568	101324.622	102428.166	406.89196	0	0	1536.12	0	0	3
25	7	0	0.625	102470.765	101793.876	101324.798	102470.765	464.199121	0	0	1655.98	0	0	3
26	7	0	0.65	102497.661	101852.496	101324.798	102497.661	522.819807	0	0	1712.61	0	0	3
27	7	0	0.675	102521.821	101912.175	101324.798	102521.821	582.498393	0	0	1728.62	0	0	3
28	8	0	0.7	102544.293	101973.15	101324.986	102544.293	643.47314	0	0	1738.63	0	0	3
29	8	0	0.725	102562.831	102034.916	101324.986	102562.831	705.24002	0	0	1770.91	0	0	3
30	8	0	0.75	102580.585	102097.696	101351.635	102580.585	766.023736	0	0	1791.86	0	0	3
31	8	0	0.775	102593.263	102159.778	101376.599	102593.263	824.361251	0	0	1825.23	0	0	3
32	9	0	0.8	102600.94	102220.995	101460.989	102600.94	875.918851	0	0	1831.63	0	0	3
33	9	0	0.825	102610.879	102278.489	101540.004	102610.879	919.489899	0	0	1854.87	0	0	3
34	9	0	0.85	102622.913	102332.635	101657.912	102622.913	953.707839	0	0	1864.62	0	0	3
35	9	0	0.875	102632.242	102381.351	101750.266	102632.242	881.976305	0	0	1890.3	0	0	3
36	9	0	0.9	102637.34	102425.705	101872.797	102637.34	764.542726	0	0	1886.91	0	0	3
37	10	0	0.925	102641.448	102464.138	102003.341	102641.448	638.107095	0	0	1899.45	0	0	3
38	10	0	0.95	102645.36	102496.238	102128.207	102645.36	517.153092	0	0	1899.3	0	0	3
39	10	0	0.975	102649.899	102522.323	102223.079	102649.899	426.819906	0	0	1914.7	0	0	3
40	10	0	1	102659.527	102544.145	102273.546	102659.527	385.981598	200.235837	51.8	1915.11	0	0	3
41	11	0	1.025	102662.743	102563.605	102329.651	102662.743	333.092622	200.718252	60.2	1930.67	0	0	3
42	11	0	1.05	102667.355	102580.491	102379.781	102667.355	287.573831	201.064133	69.9	1928.57	0	0	3
43	11	0	1.075	102672.173	102595.11	102428.166	102672.173	244.00734	201.420325	82.5	1937.93	0	0	3
44	11	0	1.1	102679.327	102599.12	102428.166	102679.327	251.16099	201.866682	80.3	1942.56	0	0	3
45	12	0	1.125	102683.284	102611.269	102470.765	102683.284	212.518835	202.247927	95.1	1951.99	0	0	3
46	12	0	1.15	102688.351	102621.63	102497.661	102688.351	190.689505	202.628757	100	1952.95	0	0	3
47	12	0	1.175	102692.402	102630.904	102521.821	102692.402	170.581391	202.987604	100	1963.58	0	0	3
48	12	0	1.2	102698.756	102639.329	102544.293	102698.756	154.463396	203.375873	100	1958.16	0	0	3
49	13	0	1.225	102704.215	102646.944	102562.831	102704.215	141.384171	203.7657	100	1977.13	0	0	3
50	13	0	1.25	102711.564	102654.027	102580.585	102711.564	130.979204	204.187795	100	1968.3	0	0	3
51	13	0	1.275	102715.631	102660.458	102593.263	102715.631	122.367978	204.225215	100	1982.57	0	0	3
